,T,FH,Q
2021-12-05 00:00:00+00:00,4.112027986639859,3.3449836164183893,-2e-323
2021-12-05 01:00:00+00:00,3.8953289379956715,3.430312633561808,-2e-323
2021-12-05 02:00:00+00:00,3.49845726813669,3.430312633561808,-2e-323
2021-12-05 03:00:00+00:00,2.8813914647080168,3.3449836164183893,-2e-323
2021-12-05 04:00:00+00:00,2.742297753787227,2.5156416507051915,-2e-323
2021-12-05 05:00:00+00:00,3.264768128789214,2.4303126335618046,-2e-323
2021-12-05 06:00:00+00:00,3.591100343501182,2.0853290171434224,-2e-323
2021-12-05 07:00:00+00:00,3.80853290171434,2.0853290171434224,1.0000000046130535
2021-12-05 08:00:00+00:00,3.9395361784306644,2.3449836164184035,3.82567441786847
2021-12-05 09:00:00+00:00,4.27907235686132,2.3449836164184035,12.631825305114717
2021-12-05 10:00:00+00:00,4.479072356861316,2.3449836164184035,17.147466955819937
2021-12-05 11:00:00+00:00,4.605037816788823,2.3449836164184035,15.333980972884092
2021-12-05 12:00:00+00:00,4.791100343501185,2.259654599274967,18.116612318553848
2021-12-05 13:00:00+00:00,4.808532901714338,2.259654599274967,13.6009706678486
2021-12-05 14:00:00+00:00,4.517432558213155,2.9146709828565633,6.984572681367013
2021-12-05 15:00:00+00:00,4.36083057635382,2.259654599274967,0.7403454007250048
2021-12-05 16:00:00+00:00,4.339536178430659,2.3449836164184035,-2e-323
2021-12-05 17:00:00+00:00,3.834498361641839,2.6550163835816107,-2e-323
2021-12-05 18:00:00+00:00,3.9402696879996313,2.0853290171434224,-2e-323
2021-12-05 19:00:00+00:00,3.9751348044259203,1.4303126335618046,-2e-323
2021-12-05 20:00:00+00:00,3.884034460924738,1.3449836164184035,-2e-323
2021-12-05 21:00:00+00:00,3.8030097510012126,1.6046382156933987,-2e-323
2021-12-05 22:00:00+00:00,3.906213793867636,2.259654599274967,-2e-323
2021-12-05 23:00:00+00:00,3.409342124008674,2.3449836164184035,-2e-323
2021-12-06 00:00:00+00:00,3.0492450572238,2.6046382156933987,-2e-323
2021-12-06 01:00:00+00:00,2.8093421240086798,2.259654599274967,-2e-323
2021-12-06 02:00:00+00:00,2.726774682221844,1.3449836164184035,-2e-323
2021-12-06 03:00:00+00:00,2.6698059455780196,1.2596545992749952,-2e-323
2021-12-06 04:00:00+00:00,2.7527401421493494,1.5193091985499336,-2e-323
2021-12-06 05:00:00+00:00,2.5733010305035577,2.259654599274967,-2e-323
2021-12-06 06:00:00+00:00,2.0357172051351053,2.9146709828565633,-2e-323
2021-12-06 07:00:00+00:00,1.9341744732717956,2.9146709828565633,1.0000000046130535
2021-12-06 08:00:00+00:00,2.052783008563786,2.6046382156933987,7.8679603628131645
2021-12-06 09:00:00+00:00,1.9663537270669593,3.085329017143394,10.51930919854999
2021-12-06 10:00:00+00:00,2.3442501068494472,3.3449836164183893,16.65501638358161
2021-12-06 11:00:00+00:00,2.6407550219239297,2.775296249980215,18.255987051430225
2021-12-06 12:00:00+00:00,3.0430312633561805,3.7752962499801868,18.92200607854602
2021-12-06 13:00:00+00:00,3.1255987051430267,3.689967232836807,9.996332452155343
2021-12-06 14:00:00+00:00,2.6670872366359006,3.689967232836807,4.34131606857369
2021-12-06 15:00:00+00:00,2.7209276431386655,4.3449836164184035,0.7403454007250048
2021-12-06 16:00:00+00:00,2.608532901714339,3.9496218321117453,-2e-323
2021-12-06 17:00:00+00:00,2.877162870213546,4.03495084925521,-2e-323
2021-12-06 18:00:00+00:00,3.2996332452155244,4.949621832111802,-2e-323
2021-12-06 19:00:00+00:00,3.475944026720285,5.03495084925521,-2e-323
2021-12-06 20:00:00+00:00,3.2418124198629146,4.949621832111802,-2e-323
2021-12-06 21:00:00+00:00,2.5545739160717176,5.03495084925521,-2e-323
2021-12-06 22:00:00+00:00,1.8259225935130559,3.9496218321117453,-2e-323
2021-12-06 23:00:00+00:00,0.5515641650705199,3.430312633561808,-2e-323
2021-12-07 00:00:00+00:00,0.5895576116378862,3.0349508492550967,-2e-323
2021-12-07 01:00:00+00:00,0.7500214332072233,2.775296249980215,-2e-323
2021-12-07 02:00:00+00:00,0.8472598578506734,2.825674417868413,-2e-323
